input/coarse.txt, 1, 24762.976350000004, 3511.16453138373
input/coarse.txt, 2, 13706.221549999998, 2634.5653269136915
input/coarse.txt, 4, 8790.95225, 338.4540588720832
input/coarse.txt, 8, 10073.8418, 1430.4353530245467
input/coarse.txt, 16, 10541.911800000002, 2359.0724795615247
input/coarse.txt, 32, 10323.704050000002, 1539.7525979447628
input/coarse.txt, 64, 9246.488700000002, 798.9859388894838
input/coarse.txt, 100, 11055.4989, 4133.512659379114
input/fine.txt, 1, 13702.939300000002, 2257.534935114673
input/fine.txt, 2, 7557.61765, 1115.1873248394315
input/fine.txt, 4, 5571.856100000001, 1841.7497437401178
input/fine.txt, 8, 4730.743149999999, 645.5011416550147
input/fine.txt, 16, 5063.0961, 1102.356625742001
input/fine.txt, 32, 5285.214099999999, 953.6187516045866
input/fine.txt, 64, 4797.57945, 841.4254894672181
input/fine.txt, 128, 5037.850649999999, 909.2342914732856
input/fine.txt, 256, 4714.32545, 607.7014141148985
input/fine.txt, 512, 5094.88105, 1042.7378195278752
input/fine.txt, 1024, 4839.5544, 155.8652242645549
input/fine.txt, 2048, 5211.5517500000005, 205.55485166151507
input/fine.txt, 4096, 5889.486750000001, 877.0621238078792
input/fine.txt, 8192, 7088.521950000002, 1255.3518499757938
input/fine.txt, 16384, 10361.99005, 4505.250243085022
input/fine.txt, 32768, 10938.9372, 2253.2409652200454
input/fine.txt, 65536, 17881.84265, 2223.688407872364
input/fine.txt, 100000, 24431.536049999995, 3194.010028435187
